IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
ADGRF4,-0.341694261,-0.33444555,-0.33453708,-0.330804108,-0.329283676,-0.327054887,-0.32091871,-0.327917639,-0.316489289,-0.312593855,-0.319905385,-0.30697425,FALSE
SVEP1,-0.319337563,-0.33124863,-0.320544271,-0.315440769,-0.306356075,-0.312960642,-0.311639098,-0.297206334,-0.297402013,-0.308300755,-0.295335865,-0.298630613,FALSE
IGFBP5,-0.322005832,-0.330431539,-0.320483491,-0.326177306,-0.324872125,-0.32964391,4.808832165,4.623598474,4.698341049,3.047618158,3.484959375,2.37166799,FALSE
ANKS1A,-0.064985765,-0.124818453,-0.092503391,-0.089927839,-0.126575645,-0.097195334,0.502041022,0.4184716,0.387870629,0.454993182,0.396161257,0.333303693,FALSE
RBM42,0.270511607,0.324456844,0.280218768,0.121762973,0.152190092,0.294159663,0.519073457,0.536902621,0.450391165,0.285334674,0.344255857,0.303101338,FALSE
DDX56,0.590258384,0.564826853,0.523582214,0.314041173,0.390485747,0.549238927,0.226140988,0.427545882,0.243989863,0.12523432,0.166030437,0.010459804,FALSE
GCNT3,-0.316247092,-0.333850477,-0.327536486,-0.330952598,-0.331697655,-0.329583952,-0.319069666,-0.31993182,-0.300805725,-0.285140306,-0.29610269,-0.292422977,FALSE
TBX21,-0.279860057,-0.298699197,-0.284947715,-0.296994479,-0.294088396,-0.282818848,-0.294999201,-0.250139404,-0.272119876,-0.287963533,-0.264338032,-0.265999024,FALSE
AKR1B15,-0.325807347,-0.32821059,-0.325575964,-0.320500991,-0.325346914,-0.329555354,-0.203465188,-0.232844977,-0.254459404,0.093099757,0.063675159,-0.06350679,FALSE
SACS,0.118653387,0.282647178,-0.024286446,0.081486077,0.143274836,0.120748026,-0.326355182,-0.326631103,-0.32126694,-0.324950956,-0.320588981,-0.320333721,FALSE
POM121C,0.503398103,0.482610226,0.508785537,0.812186696,0.790022231,0.75073676,0.147523363,0.188087649,0.133319935,0.418235503,0.494170227,0.286641485,FALSE
PRKCE,-0.280471343,-0.278231556,-0.268657905,-0.298300437,-0.297675595,-0.316024998,-0.300820735,-0.310255588,-0.305167412,-0.305523846,-0.303488087,-0.30191103,TRUE
C20orf24,5.496461846,5.464323083,5.152456053,5.014537236,5.182911544,5.483638579,4.165467677,4.241531648,3.899613852,4.575915698,4.172368931,4.590155141,FALSE
LMOD3,-0.051358388,0.236457138,-0.036663515,-0.051470008,-0.112771851,0.024909994,0.010194678,-0.020659879,-0.0760012,-0.059438459,-0.06957812,-0.001754373,FALSE
NTHL1,-0.099447916,-0.049485383,-0.051616537,-0.147100018,-0.14407432,-0.117324957,-0.140822761,-0.151647786,-0.112508136,-0.179990474,-0.171319938,-0.094882812,FALSE
KLK10,-0.325034323,-0.324558753,-0.323611328,-0.324963014,-0.317015851,-0.326385119,-0.310059224,-0.305792752,-0.299301785,-0.294763957,-0.287157599,-0.285237687,FALSE
RGS17,0.088358856,0.124739884,0.10657176,-0.043216471,-0.092275663,-0.124758858,-0.328656879,-0.321870519,-0.320298767,-0.315419977,-0.309291364,-0.30811501,FALSE
GLA,1.872744473,1.357370215,1.707353776,2.267730846,2.171998581,2.232588834,0.346873889,0.409367295,0.286462138,0.477884409,0.558438878,0.473125052,FALSE
ARHGAP33,-0.104660125,-0.178206582,-0.148543748,-0.122507399,-0.130323268,-0.114242681,-0.121592857,-0.100093252,-0.151244831,-0.215010504,-0.209626485,-0.232832886,FALSE
DMRTA1,-0.306530167,-0.310441463,-0.290325537,-0.295745492,-0.306271101,-0.307441963,-0.290290981,-0.28382233,-0.295445424,-0.300580847,-0.297166118,-0.305383036,FALSE
HIRA,-0.286348861,-0.301848361,-0.290278409,-0.311976475,-0.315289278,-0.305666369,-0.299853969,-0.299186314,-0.306608515,-0.307945409,-0.312823101,-0.30857497,FALSE
SLC38A6,0.039979967,0.029212947,-0.036905139,0.112616885,0.089366859,0.040521484,-0.233894778,-0.243753631,-0.22180469,-0.282500179,-0.255552094,-0.250866402,FALSE
LEPROT,0.561092808,0.508349544,0.837910611,0.67825297,0.628492052,0.647449147,1.529991125,1.874229707,1.461518616,1.250664129,1.328389475,1.397126125,FALSE
RINT1,-0.195115594,-0.083634775,-0.1778289,-0.207654686,-0.170825581,-0.192094049,-0.162343595,-0.139108914,-0.125168018,-0.20217318,-0.195446002,-0.222281586,FALSE
ACD,-0.214545004,-0.197076186,-0.228724083,-0.209275447,-0.223708383,-0.205498366,-0.239634066,-0.228280816,-0.236809468,-0.255201505,-0.243170033,-0.244462058,FALSE
ATP11B,-0.253737218,-0.246561121,-0.247323536,-0.214005893,-0.189845722,-0.211308621,-0.285235832,-0.283232389,-0.275823096,-0.259378449,-0.255465283,-0.243918003,FALSE
DPYSL5,-0.309408242,-0.327081659,-0.312931987,-0.321023958,-0.317446578,-0.302378011,-0.313467954,-0.315162005,-0.3051042,-0.316453448,-0.307511027,-0.305466399,FALSE
AKIRIN2,0.715564534,0.764496901,0.635806555,0.577428344,0.633868822,0.554010183,0.283023191,0.354794004,0.294346438,0.209982518,0.271945667,0.201404036,FALSE
PEX6,-0.293294279,-0.261699793,-0.281374221,-0.297904559,-0.297608935,-0.293764363,-0.270009822,-0.277893649,-0.243592811,-0.214962015,-0.240721256,-0.250560737,FALSE
RPN2,1.179741967,1.03809347,1.292051897,1.318413382,1.22452237,1.201482322,0.471482829,0.512224175,1.024266178,0.725244265,0.811520204,1.303115791,FALSE
SNX19,-0.263026021,-0.247118281,-0.269668538,-0.269486097,-0.258789243,-0.246861945,-0.234946781,-0.231614057,-0.227429883,-0.250151395,-0.25565699,-0.232892849,FALSE
MRPL41,2.757754306,2.74038753,2.709031956,1.65652355,1.651301643,1.515504144,1.172182871,1.118737514,1.228541571,1.0897163,0.935333573,1.241968123,TRUE
HECA,-0.240958315,-0.241841221,-0.24576794,-0.1707884,-0.196321286,-0.207995995,-0.230760451,-0.247920746,-0.20046809,-0.103146734,-0.092928678,-0.129418593,FALSE
SYCE1L,-0.325414082,-0.328195979,-0.309469953,-0.312817167,-0.324952813,-0.311412783,-0.310532513,-0.288676959,-0.300556636,-0.285893697,-0.30481484,-0.295345809,FALSE
HUS1B,-0.307589926,-0.307175408,-0.30904655,-0.317708666,-0.316121432,-0.314785516,-0.293678029,-0.287579639,-0.303330477,-0.308211738,-0.298747514,-0.310612982,FALSE
MAST2,-0.175792752,-0.214037066,-0.231444786,-0.186478155,-0.254154526,-0.242867978,-0.133805667,-0.174057286,-0.090753127,-0.114798607,-0.137669324,-0.20318336,FALSE
ACPP,-0.321827848,-0.33406965,-0.336469849,-0.320797534,-0.328378709,-0.333264464,-0.303292607,-0.298225596,-0.303560752,-0.277573102,-0.282008294,-0.282713353,FALSE
LRSAM1,-0.285794066,-0.298301098,-0.286785206,-0.222982406,-0.241635833,-0.264425245,-0.257212815,-0.261669272,-0.262796981,-0.261261927,-0.258675051,-0.269150276,FALSE
TMEM30A,-0.163387947,-0.100522598,-0.130915654,0.041656917,0.055072737,0.000550454,-0.206516521,-0.238156697,-0.171299866,0.092441896,0.096128513,0.050505603,FALSE
DDR1,-0.308502661,-0.313520517,-0.306619835,-0.310195756,-0.307738359,-0.306480818,-0.103159994,-0.12828057,-0.167890134,-0.083323038,-0.075472066,-0.103807992,FALSE
CHKB,-0.284679297,-0.283425946,-0.280078576,-0.26002411,-0.267412952,-0.281870196,-0.290778477,-0.275146971,-0.287282686,-0.260286354,-0.246038033,-0.275209565,FALSE
TUBD1,-0.148162791,-0.167177204,-0.150208187,-0.178621956,-0.211302256,-0.209477399,-0.126365379,-0.131802203,-0.051525779,-0.124251098,-0.072120942,-0.050863365,FALSE
DERL1,0.789340638,0.852335112,0.664404986,0.521362723,0.725508319,0.859527371,0.036586728,0.086439172,0.082406485,0.127768783,0.061929546,0.023256061,FALSE
KIAA0753,-0.171767592,-0.141136427,-0.201582878,-0.189933685,-0.192041114,-0.192395705,-0.188128519,-0.263373296,-0.192230851,-0.259928837,-0.262405053,-0.271202645,FALSE
GNPDA1,1.247938055,0.900330058,1.552983591,1.863344045,1.604910522,1.624473957,0.33565252,0.397913734,0.354316636,0.710733702,0.604918627,0.473519931,FALSE
SLC19A1,-0.228670438,-0.196075683,-0.218317037,-0.272374835,-0.227073626,-0.210704187,-0.260755632,-0.269539905,-0.272257589,-0.263203664,-0.259193068,-0.238745826,FALSE
EGR1,-0.115115625,-0.191702229,-0.091952069,-0.03080914,-0.1079855,-0.225922926,-0.112805975,-0.207124002,-0.173598858,0.10302556,0.145819524,0.009874799,TRUE
CCZ1B,0.623201942,0.8954775,0.500924147,0.480880949,0.519283924,0.508778825,0.162988635,0.183479205,0.201587198,0.189196228,0.103344268,0.121530352,FALSE
HOXB7,0.087117044,0.123897031,0.21005125,0.04293658,0.0293016,0.049271773,-0.217789481,-0.190583139,-0.211049472,-0.224456482,-0.219308018,-0.191762596,FALSE
GOLIM4,-0.263040822,-0.262732595,-0.257022291,-0.2071585,-0.207136603,-0.202311555,-0.305836007,-0.313625357,-0.309674089,-0.283706619,-0.28471268,-0.277493157,FALSE
PALMD,-0.312993809,-0.317087006,-0.317026245,-0.313388706,-0.311639447,-0.327231476,-0.248091963,-0.254004793,-0.248612214,-0.171881205,-0.150259006,-0.205062324,FALSE
ARHGAP22,-0.310884652,-0.316822846,-0.31076859,-0.323982815,-0.317905875,-0.314315111,-0.306176457,-0.298567852,-0.286539935,-0.30743953,-0.306635688,-0.314361403,FALSE
NECAP1,-0.03369623,-0.059818024,-0.062340013,-0.147755919,-0.125906845,-0.103032842,-0.050572536,-0.0787518,-0.053472585,-0.101967796,-0.067407859,-0.058768248,FALSE
NPTX1,-0.305434793,-0.301450697,-0.305710097,-0.324971523,-0.32418362,-0.324639542,-0.3257743,-0.325947417,-0.320593666,-0.322399884,-0.319988669,-0.317992896,FALSE
COMMD1,0.32629845,0.140010444,0.350173837,0.371506243,0.294859822,0.429681255,0.297107475,0.274037392,0.21206887,0.48465118,0.476475369,0.502653189,FALSE
IDNK,-0.293283179,-0.312741622,-0.302312491,-0.261755527,-0.226939573,-0.274671125,-0.269697286,-0.281338724,-0.262762866,-0.249085358,-0.238537974,-0.272918173,FALSE
TBCK,-0.282630084,-0.288221211,-0.286600933,-0.269043473,-0.264207767,-0.265888729,-0.275101608,-0.290623163,-0.257803666,-0.250746292,-0.260379477,-0.249605716,FALSE
ZMYM4,-0.133157431,-0.137608134,-0.081055042,0.035554412,0.015818654,-0.031109331,-0.016580191,0.000770139,0.070699311,0.111908485,0.055239356,0.134049463,FALSE
MRPL38,0.106018054,0.216441684,0.101573206,0.045503211,0.095591166,0.08675488,0.628049642,0.729466553,0.457803627,0.440062863,0.464054244,0.586052992,FALSE
MAK,-0.327138115,-0.32927623,-0.321553033,-0.329785745,-0.321606616,-0.334125904,-0.311052907,-0.321473247,-0.304628222,-0.307941067,-0.311498157,-0.311564895,FALSE
CISH,-0.327009493,-0.326491816,-0.326556525,-0.331389086,-0.330811294,-0.330218924,-0.324318019,-0.326919168,-0.31646897,-0.316033691,-0.309992358,-0.299116899,FALSE
SLC9A4,-0.236597169,-0.319495367,-0.303037962,-0.249126118,-0.251384097,-0.316267406,-0.278936934,-0.296336809,-0.27754527,-0.267620774,-0.271516712,-0.279451291,FALSE
AKR1E2,-0.324839133,-0.331689666,-0.321072403,-0.325912536,-0.323406442,-0.329779207,-0.302672769,-0.306243089,-0.292481192,-0.313165593,-0.312002019,-0.300539193,FALSE
MEA1,0.037116693,-0.023484596,0.079382679,0.006473475,0.040093232,0.146744278,0.012868426,0.062987143,-0.006549824,0.026377948,0.056078523,0.163328241,FALSE
TIMP3,-0.321785665,-0.331347142,-0.322939567,-0.328750073,-0.329737991,-0.331937025,-0.212419553,-0.266515144,-0.268269158,-0.228816165,-0.225635774,-0.254550472,TRUE
TPMT,-0.121267704,-0.161028837,-0.07715988,-0.120342489,-0.101977289,-0.072349709,0.307474232,0.192377856,0.365889107,0.250047592,0.272813771,0.333664934,FALSE
VPS16,-0.160873609,-0.225454419,-0.17528661,-0.017536283,-0.058961299,-0.092288556,0.012908802,0.033993346,0.021792117,0.064557734,0.071396223,0.003121279,FALSE
TNFRSF1B,-0.28794516,-0.297660242,-0.272934579,-0.281345626,-0.287043655,-0.296453141,-0.325683306,-0.326421996,-0.31370115,-0.315320104,-0.306946759,-0.312250997,TRUE
MATN2,0.935014217,0.557377293,1.000720812,2.383624021,1.642777925,1.583097311,-0.25199604,-0.243495063,-0.231814523,-0.228531019,-0.233499352,-0.214617287,FALSE
SPCS1,2.600211351,3.178801865,2.853033995,2.41455616,2.417886909,2.518162322,1.255864617,1.312855107,1.652571984,1.239157,1.47784809,1.457330472,FALSE
SAMD4B,-0.264129443,-0.224544276,-0.271546923,-0.280358854,-0.28110064,-0.276004688,-0.263362835,-0.269700525,-0.253721921,-0.259199328,-0.251332384,-0.25553255,FALSE
BAIAP2L2,0.355697883,0.259894759,0.39757856,0.057518316,0.113058342,0.293919981,-0.327386699,-0.322718653,-0.322959502,-0.31716993,-0.318764552,-0.320859933,FALSE
MAP3K3,-0.28110927,-0.269986823,-0.277079968,-0.296088416,-0.28648913,-0.285146982,-0.288360813,-0.283048877,-0.287179213,-0.290010571,-0.291114346,-0.295969937,FALSE
SERPINH1,0.628748656,0.715802141,0.839878016,1.407865656,1.091956425,1.184129585,-0.082538634,-0.038247025,0.066825265,-0.08077948,-0.096594971,-0.045745301,FALSE
SRP14,1.70034676,1.412022239,1.734089158,1.428324203,1.610052882,1.698148423,1.567676697,1.608195985,1.183179189,1.441838798,1.700225292,1.756102129,FALSE
THG1L,-0.255162934,-0.250213036,-0.240265192,-0.291264479,-0.291665187,-0.273651913,-0.294687413,-0.267812489,-0.291567239,-0.304919903,-0.306036335,-0.294057335,FALSE
UBE3C,0.67771515,0.666554067,0.622541537,0.545723075,0.634104331,0.643010535,0.196408995,0.173921561,0.145618224,0.213615224,0.232367709,0.1178397,FALSE
FOXO3,-0.137392286,-0.15647272,-0.154224871,-0.132087272,-0.125360121,-0.145357187,0.231583105,0.191911701,0.126805886,0.132975886,0.098332503,0.018386935,TRUE
SNAP23,-0.157038273,-0.118908869,-0.140485244,-0.170108761,-0.158076996,-0.143158807,-0.231076351,-0.225874892,-0.188717269,-0.209027521,-0.224417173,-0.164895136,FALSE
MAP2K2,-0.081876045,-0.073370578,-0.054772613,-0.017814566,0.02526243,-0.024258584,-0.128458918,-0.093371227,-0.088814599,-0.086640878,-0.163545341,-0.12678607,FALSE
PKP2,-0.324355877,-0.334349345,-0.32590758,-0.327848392,-0.329039597,-0.337534552,0.017441314,0.072068931,-0.051695852,-0.111266135,-0.075058752,-0.141267873,FALSE
Mar-01,-0.326941137,-0.327420031,-0.326930705,-0.32926744,-0.327013395,-0.33030855,-0.30488098,-0.295373639,-0.296089392,-0.298409304,-0.290043419,-0.286824477,FALSE
BIRC3,-0.168437097,-0.120303242,-0.161246349,-0.182067017,-0.171881401,-0.170568142,0.101740904,0.062611612,0.180919726,0.450182623,0.400647186,0.428415543,TRUE
CASC3,-0.212127983,-0.180019947,-0.211591955,-0.217943122,-0.197168091,-0.206042692,-0.205827896,-0.166659757,-0.225896971,-0.215721196,-0.222315276,-0.224182853,FALSE
MOGS,-0.232077652,-0.248720932,-0.242167515,-0.290251412,-0.272672883,-0.28727202,-0.290478652,-0.252343802,-0.276323531,-0.282696307,-0.293121475,-0.295809426,FALSE
GTF2H2,-0.276520928,-0.244516664,-0.254420779,-0.263711542,-0.256158728,-0.263149177,-0.323293381,-0.320878278,-0.305757399,-0.316210278,-0.309158255,-0.299893493,FALSE
GSN,-0.312770868,-0.308190984,-0.294825881,-0.27967958,-0.299568892,-0.295707959,-0.291549946,-0.293862585,-0.288587956,-0.269165841,-0.271627938,-0.274147159,TRUE
KCND1,-0.322962353,-0.318136343,-0.314994395,-0.296806035,-0.311189307,-0.319363384,-0.324470324,-0.324661931,-0.319110365,-0.315427215,-0.320351736,-0.307802763,FALSE
EEF1E1,0.478453321,0.63551331,0.398022348,0.130859211,0.221204192,0.281645383,1.358433824,1.289162523,1.358239325,1.28514535,1.309251683,1.422674399,TRUE
RIMS3,-0.268929442,-0.300636375,-0.286045871,-0.207778855,-0.218330881,-0.269678107,-0.017680047,-0.09429742,-0.106229744,0.027114693,0.02532593,-0.047705068,FALSE
GPR3,-0.284495023,-0.255028488,-0.288034221,-0.31338688,-0.309220267,-0.320123499,-0.314221628,-0.316815491,-0.310872374,-0.314121626,-0.315936702,-0.317447451,FALSE
PLEKHG6,-0.331861147,-0.327430797,-0.327635605,-0.327815743,-0.318429633,-0.333915341,-0.313580856,-0.31554329,-0.31161061,-0.30624467,-0.312149597,-0.309856132,FALSE
CBX6,0.264428353,0.299406574,0.210288386,0.341150756,0.227299318,0.179376235,0.270303446,0.257486772,0.358386341,0.274985495,0.29537146,0.549073351,FALSE
UQCR10,0.059418997,0.012277188,0.075001276,-0.120520707,-0.119570461,-0.109651373,0.060329954,0.133259418,0.142932304,-0.066361071,-0.04978052,-0.062675351,FALSE
KLHL3,-0.332803607,-0.327669196,-0.326872431,-0.322948566,-0.336198612,-0.334711596,-0.298120817,-0.309107229,-0.301586102,-0.300795791,-0.302542577,-0.313861955,FALSE
TNFRSF10D,-0.325353249,-0.33079352,-0.327697395,-0.322352559,-0.326233275,-0.320154859,-0.319749319,-0.303701689,-0.314934553,-0.317628044,-0.319699211,-0.312921559,TRUE
MAGT1,0.520160354,1.146703087,0.678289027,0.751965091,0.684904184,0.879754809,0.386029051,0.259402954,0.407594549,0.319987778,0.358695325,0.739317039,FALSE
ITPR3,-0.311806761,-0.319177605,-0.324329468,-0.318745836,-0.317590887,-0.323674688,2.011804182,2.109695706,1.967146307,2.602838663,1.888396293,1.601227123,FALSE
GNL2,1.177270182,1.127761964,1.128862055,0.806321572,0.951823446,0.760421141,3.894957509,4.442274193,3.11683787,2.91835112,3.187933888,2.541418215,FALSE
COG2,-0.159373147,-0.133908347,-0.158780236,-0.126873009,-0.131156155,-0.138955398,-0.133876698,-0.105997915,-0.154522118,-0.066980333,-0.039809379,-0.087227288,FALSE
IFT46,-0.282932766,-0.274287988,-0.273807568,-0.289892054,-0.281554808,-0.276416106,-0.235843265,-0.223425437,-0.233642805,-0.257811959,-0.255811802,-0.254301114,FALSE
ANAPC15,-0.203080068,-0.166761929,-0.177309745,-0.226687489,-0.209880416,-0.159544973,-0.178203649,-0.154529941,-0.177858201,-0.144326335,-0.15573168,-0.150032714,FALSE
WWC2,-0.310920175,-0.316418338,-0.30780701,-0.291597542,-0.296259615,-0.300251479,-0.323561803,-0.308460246,-0.322574882,-0.324824703,-0.314568714,-0.316740911,FALSE
FXR1,0.843151533,0.799386353,0.727441224,0.643574236,0.603732296,0.633817093,0.067349291,0.01606332,0.035181556,-0.09560872,-0.112284219,-0.088835564,TRUE
ARHGEF37,-0.31823599,-0.320470531,-0.31716228,-0.319346591,-0.322867666,-0.324231334,-0.257855706,-0.293101891,-0.261540374,-0.240097494,-0.235623314,-0.225816114,FALSE
AVPI1,-0.049080498,-0.130317762,-0.075850771,-0.177051593,-0.195656882,-0.208360373,-0.038112988,0.002696078,-0.032681572,-0.11006838,-0.126013577,-0.143672976,FALSE
TCF3,-0.164074718,-0.123505725,-0.112929987,-0.150634431,-0.171486323,-0.107420307,-0.15461395,-0.197666183,-0.175217559,-0.198966382,-0.184023921,-0.166466972,FALSE
CASP3,0.084528701,0.241347377,0.133537544,0.082486362,0.1227314,0.057262694,-0.012182637,-0.006990662,0.028548745,-0.060807373,-0.01499064,0.075416952,TRUE
MYH10,0.837925263,0.736373601,0.90608155,1.278307035,1.262225687,1.313722574,0.62087927,0.430465565,0.533606391,0.613154693,0.604007117,0.545380506,FALSE
PAFAH2,-0.201770171,-0.202139457,-0.229942677,-0.231689279,-0.239831368,-0.210288289,-0.202122332,-0.226454701,-0.240645888,-0.264198054,-0.265940408,-0.264249858,TRUE
PHLDA2,-0.255861547,-0.28694232,-0.265697822,-0.298041144,-0.302794514,-0.292694377,-0.097656977,-0.050943515,-0.109298578,-0.162985977,-0.13089377,-0.139755635,TRUE
ROM1,-0.222123169,-0.217150855,-0.237947694,-0.211666782,-0.218167527,-0.211963829,-0.259293145,-0.24323124,-0.257016515,-0.25940993,-0.260564672,-0.260873647,FALSE
PEX19,-0.107860864,-0.083600938,-0.12280142,-0.206415195,-0.189178387,-0.219309622,-0.112060525,-0.034281811,-0.009693159,-0.168691776,-0.16678554,-0.147988852,FALSE
CIAPIN1,-0.140729676,-0.061616008,-0.135100316,-0.183400243,-0.17257413,-0.132622843,0.011671371,0.044474555,0.017373237,-0.077458334,-0.09613777,-0.009659987,TRUE
PSMC4,0.170317012,0.10337197,0.14109709,0.028020807,0.072660536,0.119209377,0.258198055,0.374100935,0.337446828,0.10703255,0.092167305,0.022980134,FALSE
LSS,-0.262131541,-0.267953645,-0.261463788,-0.051345839,-0.113020178,-0.174093446,-0.07496426,-0.099865832,-0.206361937,-0.04139832,-0.026192922,-0.180258226,FALSE
DOCK5,-0.279241371,-0.291262711,-0.289375497,-0.298238353,-0.288369535,-0.25945388,-0.274265688,-0.260765847,-0.275920173,-0.241798233,-0.265724829,-0.269459329,FALSE
RBM41,-0.251358681,-0.266899566,-0.2545962,-0.244253281,-0.256259817,-0.255939652,-0.216308302,-0.230110308,-0.21288415,-0.21882993,-0.212490144,-0.222575917,FALSE
C3orf38,-0.159179253,-0.18939438,-0.2165647,-0.130561902,-0.121406914,-0.106284614,-0.256748374,-0.236028106,-0.241290057,-0.229747953,-0.228009678,-0.202468191,TRUE
OR4C13,-0.329061444,-0.325828146,-0.328272879,-0.329860064,-0.330568314,-0.334937988,-0.318170192,-0.325843689,-0.312302189,-0.309866883,-0.324834915,-0.319369486,FALSE
GPS2,-0.153145583,-0.142410704,-0.132788803,-0.105678217,-0.110032921,-0.056795713,-0.234497418,-0.207641139,-0.23727604,-0.218092099,-0.194488917,-0.223330939,FALSE
ZNF304,-0.301521473,-0.294060429,-0.297645329,-0.287687703,-0.297188463,-0.269416023,-0.271753441,-0.251112131,-0.268190895,-0.253922694,-0.25108208,-0.256943875,TRUE
QARS,2.555215994,2.209974551,2.910492679,2.389861285,2.422619052,2.110619401,2.537843253,2.83837786,2.483926554,2.557946385,2.389733732,1.787902279,FALSE
TINF2,-0.155312464,-0.25054737,-0.157672355,-0.099226581,-0.09220827,-0.108936805,-0.151343543,-0.12596509,-0.147017847,0.000691719,-0.046493781,-0.103350762,FALSE
RIMS2,-0.307981415,-0.29740954,-0.264845779,-0.254479267,-0.229470464,-0.21177268,-0.299110762,-0.30327537,-0.296923401,-0.308695182,-0.299117906,-0.311386651,FALSE
