IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
CDH5,96.9776,85.7453,95.4976,99.0083,97.49,94.5931,91.5321,84.713,90.7411,91.5294,91.3573,94.9729,FALSE
OR5T3,96.705,99.3275,93.2216,94.8007,97.9657,92.8923,96.4652,92.1963,98.0491,95.3747,94.1382,105.361,FALSE
GMDS,1442.12,883.416,1389.61,1417.34,1332.98,1080.05,2488.03,2484.29,2437.61,3312.9,3286.04,3568.61,FALSE
B3GNT6,127.268,115.775,111.895,118.977,114.919,111.887,111.584,113.276,109.712,122.322,115.877,101.737,FALSE
NFE2L3,303.91295,341.19965,431.47505,274.6035,301.21035,357.01775,643.091,598.627,679.5512,798.72755,799.1815,854.4735,FALSE
HOXA10,196.695,204.806,215.4488,146.62645,138.2275,148.4338,267.2265,269.8505,376.5875,221.924,224.74,376.2055,FALSE
RPH3A,106.315,104.62,104.948,103.548,110.12,101.221,102.788,104.78,108.438,107.589,105.407,99.7516,FALSE
ALG6,601.321,678.502,425.253,742.242,675.278,744.794,748.67,706.53,728.927,891.449,859.275,1051.26,FALSE
RBKS,246.463,230.246,222.682,255.417,280.897,261.029,264.958,283.766,319.49,171.528,183.36,202.99,FALSE
RANGRF,231.04,322.974,261.99,171,182.012,222.6,168.146,150.042,235.76,154.394,143.089,203.152,FALSE
HBM,92.5187,88.1621,90.2386,89.3063,89.0061,98.1642,90.4628,92.663,92.3654,89.2857,98.4785,104.367,FALSE
OLIG3,108.683,100.685,122.945,107.623,110.758,102.146,104.617,103.386,100.664,104.151,96.7923,101.022,FALSE
CX3CR1,97.32415,103.6487,106.275,102.27415,103.4125,103.525,105.3755,99.22475,108.839,107.038,109.505,108.854,TRUE
DCBLD2,2055.995,2487.865,2517.84,3181.995,3705.155,4011.14,616.2905,622.7285,668.9725,911.78,824.6015,724.032,FALSE
DHFR,285.58,302.018,303.023,184.354,236.756,253.002,262.165,274.822,254.85,244.519,257.973,248.759,FALSE
ACKR2,91.2781,109.945,96.427,89.9215,95.0206,120.323,226.755,238.423,262.534,434.118,519.214,427.048,FALSE
DHRS11,318.0005,292.0925,288.9285,359.216,336.8575,326.4075,277.069,268.498,272.7715,384.1225,393.6765,403.87,FALSE
ATP6V0E1,3720.345,4014.465,4007.64,7108.535,6502.815,6030.205,2625.96,2414.145,2593.375,3912.905,4075.985,4044.5,FALSE
MBD3L1,94.0374,100.435,95.5469,98.469,92.2088,94.8465,97.5315,103.22,91.5404,99.4087,96.7078,101.058,FALSE
PARD3,142.314,169.441,128.628,132.603,136.22,140.46,146.374,126.974,139.12,129.937,131.455,159.249,FALSE
ZNF835,92.571,90.2689,93.9405,91.3556,91.269,85.8245,104.493,92.2431,96.7331,91.7491,94.1589,98.0237,FALSE
DUS2,440.619,391.614,478.14,345.203,394.802,409.453,371.179,352.527,421.151,322.478,316.392,288.717,FALSE
CCL2,515.625,358.955,534.368,684.289,713.342,484.376,102.571,101.596,97.0559,101.335,93.8232,100.456,TRUE
STOX1,123.4525,129.3785,121.9675,148.4855,150.3065,150.301,273.7045,282.6565,360.6025,275.546,274.1075,343.2895,FALSE
GFER,111.23,88.8752,107.492,98.8694,102.158,105.697,102.031,99.9837,107.121,102.752,92.7607,105.307,FALSE
UBIAD1,803.484,599.268,609.851,614.413,543.223,539.533,485.618,524.263,531.797,400.956,417.227,460.954,FALSE
MYO1F,93.3408,97.7581,99.0074,115.007,101.931,106.277,96.3897,99.5933,98.5397,97.2227,97.3981,102.617,FALSE
SLC7A5,3262.49,2360.8,2249.69,1551.33,1875.64,1774.66,2757.06,2534.23,1942.18,3981.87,3415.77,2294.46,FALSE
PRAMEF12,94.7776,98.6802,95.0542,96.7268,90.4883,100.518,89.7279,95.6863,96.0823,102.168,104.389,100.269,TRUE
NCOA2,118.261,115.838,133.681,122.765,110.49,117.391,100.683,102.805,104.299,113.65,120.554,101.353,FALSE
FUT6,115.8365,133.17055,125.7968,118.5943,114.0325,126.05935,124.9195,124.7365,116.25,112.259,112.456,114.43085,FALSE
NDUFS1,169.984,153.161,151.997,150.025,157.087,148.656,162.022,160.992,154.622,140.449,161.338,169.148,TRUE
PLOD3,2815.11,3220.76,3530.49,4510.84,3681.72,3553.25,666.479,617.624,669.858,647.695,629.999,621.262,FALSE
BRS3,95.6159,95.5529,91.9484,92.2963,89.3435,88.3605,97.416,100.336,100.331,95.9961,98.607,95.4375,FALSE
TMEM176A,102.77,102.147,95.9473,102.766,99.8002,108.161,100.475,98.7501,101.004,101.605,106.585,107.638,FALSE
ZNF652,797.242,658.161,709.362,823.0545,724.95485,679.9985,755.091,634.4575,764.833,747.4025,722.05,627.65655,FALSE
ZNF488,93.1952,99.96,105.341,87.8094,91.7713,99.458,111.55,106.067,98.9447,108.983,94.2671,140.612,FALSE
ANOS1,155.651,124.718,166.873,357.801,271.68,284.786,102.856,101.23,101.079,103.014,105.384,111.9,FALSE
SLC10A7,125.118875,118.5328,121.0909,123.291725,129.3326,130.49495,107.910675,109.6778,106.352675,118.325325,116.153025,119.9604,FALSE
PLD1,177.217,153.784,167.485,251.346,223.037,214.973,150.434,163.443,164.112,258.586,220.84,205.017,FALSE
PBDC1,1699.36,1836.03,1507.69,1510.18,1590.58,1702.94,167.741,145.162,228.347,154.856,179.851,225.324,FALSE
ZSCAN32,553.654,440.177,492.264,322.745,325.648,335.601,516.292,471.341,420.178,286.184,263.707,233.046,FALSE
NENF,1639.39,1182.28,1814.29,1873.07,1736.7,1493.31,1808.87,1954.65,1785.44,2080.95,2352.2,2009.99,FALSE
THRSP,97.0831,91.5497,95.2423,103.733,86.8319,93.0437,98.9853,93.2714,97.7995,116.149,104.301,109.162,FALSE
RER1,309.1686667,327.8366667,322.548,410.189,413.1186667,384.0656667,247.897,284.9436667,267.2006667,277.6893333,282.2053333,289.0923333,FALSE
S100A4,190.343,139.9355,202.6875,241.946,174.316,182.885,763.1865,711.255,662.537,1331.9415,1288.6155,1281.975,FALSE
JCHAIN,89.172,99.7057,101.887,93.2679,98.6919,101.714,96.9798,87.6278,98.2631,98.672,92.0628,99.2616,FALSE
RASSF9,100.651,102.023,111.453,104.152,106.693,114.047,121.063,110.833,124.506,148.761,146.693,142.683,FALSE
CHST11,101.307,100.125,94.1087,97.0811,101.618,102.546,101.125,110.787,109.309,115.029,101.896,104.983,TRUE
ENPP4,293.9,261.4,311.467,213.166,242.82,239.864,417.227,405.777,447.742,456.579,465.414,413.894,FALSE
GUCY1A2,120.541,118.49,139.154,133.942,145.21,166.078,95.3775,93.8665,100.617,101.282,88.3499,102.757,FALSE
CLDN8,106.41135,97.62045,107.3925,101.20475,102.175,97.34965,2021.39,1812.8,1911.39,2398.185,2465.755,2120.08,FALSE
PHC2,186.2971,211.1346333,152.7264333,132.9481333,137.9288333,134.9168,137.7392333,156.2083333,133.439,152.9118667,146.2200333,135.0535667,FALSE
OTOR,98.9629,96.03385,97.5071,96.42415,95.1407,97.1606,97.53915,97.6001,101.0631,101.065,98.7439,95.2152,FALSE
PJA1,115.9780333,110.0361333,114.3733333,123.9510667,121.6023333,121.3250667,120.422,125.6233333,125.6296667,134.0993,123.039,122.5293333,FALSE
SLC30A4,104.8377,98.39795,97.8966,98.4298,99.3923,95.8398,99.92425,100.06265,103.584,98.2173,99.58635,99.14945,FALSE
PAPD7,482.34,579.944,536.438,475.441,473.448,518.442,883.007,798.937,878.729,1023.6,1053.45,796.775,FALSE
SPAG16,174.2763,175.9956333,174.3508333,213.5463333,219.4900333,187.5098667,314.1743333,296.385,364.1893333,276.583,303.6583333,318.8313333,FALSE
KIF6,105.4,102.216,107.62,102.576,108.878,101.356,101.105,112.743,114.315,99.394,104.69,102.17,FALSE
RABEPK,3681.72,3143.28,3731.41,2770.49,2789.77,2559.14,1236.68,1185.94,1753.3,1111.85,1182.83,1478.24,FALSE
DHRS7C,97.1196,97.09375,98.89525,98.8118,95.15405,100.20585,100.2086,99.6182,98.00145,102.9685,95.28465,103.03995,FALSE
PRG4,100.8741,102.66855,100.6956,97.5618,101.2803,99.7138,102.5458,97.3039,102.9196,106.4123,98.41895,106.5308,FALSE
MRAP2,114.355,102.5148,106.4865,122.1905,116.5565,115.3405,100.0201,102.1758,108.329,101.58385,110.35,109.292,FALSE
IMPAD1,1327.86,1168.35,1119.64,767.947,863.755,969.413,285.522,334.958,308.02,285.735,281.421,328.102,FALSE
C19orf18,102.815,95.8149,93.9039,110.822,96.6381,103.155,116.024,120.596,116.664,107.689,110.893,103.382,FALSE
TERF2,337.423,407.695,292.167,272.608,335.164,286.632,218.405,182.87,224.684,184.662,220.478,229.141,FALSE
MBD4,706.53,1037.44,805.977,812.592,658.869,841.408,783.451,756.68,749.367,840.884,755.045,897.358,FALSE
ZNF620,98.7999,121.39,103.898,99.4299,104.844,117.106,114.627,103.329,111.628,123.188,106.789,114.766,FALSE
ST6GALNAC2,111.043,105.923,112.038,119.46,111.092,124.482,244.323,245.802,262.924,277.983,251.875,228.651,FALSE
ATP11C,466.2036667,504.5586667,428.2146667,402.7163333,399.6446667,382.1473333,100.8287,103.2014667,98.5245,102.9479667,102.1945333,100.15,FALSE
IL26,86.9768,100.246,101.141,95.7366,91.5191,97.9609,100.204,92.6322,100.328,91.5204,99.6334,113.764,FALSE
NPLOC4,223.582,294.615,240.94,254.665,259.466,258.932,215.813,238.682,167.192,197.211,210.8,184.533,FALSE
ZP2,96.9214,90.0841,92.8461,95.6604,102.837,90.999,91.9093,95.0874,91.3215,88.7375,96.1194,99.5831,FALSE
BCL6,946.648,792.621,901.407,1112.17,939.993,830.91,731.308,509.979,475.227,782.493,615.942,531.638,TRUE
DNAJC28,1486.16295,1611.4325,1542.67775,1792.37795,1658.504,1657.04385,1785.132075,1611.0775,1947.5891,1848.813225,1784.20685,1546.989775,FALSE
MALRD1,89.2654,97.0083,95.4144,91.0385,100.597,105.169,94.3241,102.924,100.419,100.993,94.6013,98.1525,FALSE
VTI1B,444.736,520.028,418.103,346.567,389.822,392.386,476.873,471.584,592.968,465.142,497.161,591.43,FALSE
USP17L6P,94.47095,95.3823,103.848,100.0116,93.0496,101.967,92.7333,93.5822,95.2331,99.2583,98.45775,97.7925,FALSE
UBE2Z,201.55695,226.4026,226.3325,263.152025,267.560425,263.124275,188.8238,218.6349,188.183,216.62545,232.12425,204.47875,TRUE
FN3K,112.271,112.829,98.8219,107.391,101.531,102.384,103.139,101.416,105.172,105.368,109.114,98.242,FALSE
RDH12,88.0704,92.8229,98.747,101.243,97.4665,91.2061,94.1904,94.6043,94.4053,95.3449,94.4992,93.4486,FALSE
ASB5,98.13765,97.92585,101.42465,105.749,100.4885,101.5075,100.92165,98.94355,99.5866,97.03615,96.02535,98.7183,FALSE
LRIT3,99.2061,93.759,105.79,102.995,101.473,98.6087,98.5319,113.513,94.0394,105.259,96.4011,87.9564,FALSE
RCAN2,97.08255,97.342,99.77645,101.7459,102.834,99.81855,223.808,220.417,202.827,354.414,397.589,264.167,FALSE
MSTN,94.7106,92.4729,98.1445,97.0999,90.2995,97.9407,89.2806,111.643,92.3882,97.8459,93.387,101.029,TRUE
SLC22A1,105.9115,102.16345,124.847,122.245,108.369,108.89985,109.00125,108.6655,114.07795,106.4975,114.7445,108.5345,FALSE
UTP18,501.477,491.85,481.644,349.684,388.678,404.873,405.234,400.257,611.695,301.095,340.263,407.93,FALSE
RNASEK,4322.985,3936.735,4038.27,4630.215,4030.265,4170.795,1009.695,1148.5315,1031.269,1182.3,1170.43,939.065,FALSE
VASN,215.384,210.8,172.656,350.043,385.826,537.504,758.331,886.699,569.039,643.088,788.083,512.638,FALSE
TOB1,361.389,255.302,321.239,432.268,458.177,368.994,543.513,475.792,335.662,724.144,723.063,516.793,FALSE
HLA-DQA2,99.2555,101.911,112.007,96.2782,111.395,96.8396,100.017,105.515,101.234,99.8538,99.7755,100.255,FALSE
MID1IP1,432.8955,578.233,473.363,352.426,382.3865,321.6725,438.8175,443.246,468.087,352.928,361.9155,400.862,FALSE
MRGPRX1,103.111,102.488,96.1251,93.3812,90.7297,95.6516,94.6372,101.159,93.0029,94.086,88.991,92.5002,FALSE
PABPC4,1665.83,1704.35,1558.86,1069.69,1409.83,1643.61,4758.49,4522.36,4065.03,3915.61,3784.19,2971.3,FALSE
ZFHX3,317.492,333.021,296.982,287.158,254.638,318.453,209.579,202.248,164.165,154.839,173.788,169.767,FALSE
CDC20,5206.5,3962.17,4575.44,4640.54,4867.81,4785.93,6836.09,7110.07,6881.44,6167.81,5929.43,6239.44,FALSE
DMKN,97.289,95.77096667,99.1286,96.68766667,98.0443,99.15923333,671.3693333,788.6593333,756.4613333,986.814,1057.441333,1035.231667,FALSE
FGG,91.99306667,93.26603333,99.32323333,95.79236667,92.8064,96.54776667,96.25733333,99.6078,94.84123333,100.7494,93.85196667,95.75733333,TRUE
OR2T1,107.009,106.806,118.284,104.032,103.925,101.911,108.011,101.26,111.805,107.735,103.006,104.319,FALSE
LCE2A,96.8694,105.697,98.327,96.2571,97.6758,97.6435,96.7572,100.107,100.551,85.6932,96.5106,98.8219,FALSE
SCGB2A1,100.191,91.7674,105.11,96.8433,86.9298,89.1127,96.8614,94.5802,98.2494,100.028,96.6737,112.416,FALSE
PIGZ,116.562,113.636,114.377,140.036,149.119,127.344,108.03,104.265,100.911,98.8196,104.186,106.367,FALSE
VRK2,155.52,149.614,115.362,136.692,145.265,146.616,345.474,379.827,474.138,360.664,355.47,327.005,FALSE
KCNV1,95.8919,98.2818,92.6663,95.7971,93.3812,94.8362,102.161,99.7984,99.9556,96.7421,96.427,104.001,FALSE
CTSL,9524.806667,8443.591667,9498.88,13269.59667,11736.44667,10401.18667,279.3733333,269.3663333,296.3663333,444.6336667,405.9223333,447.803,TRUE
ZNF35,285.422,256.944,284.742,249.553,290.351,270.425,298.195,353.774,258.209,275.625,275.438,250.203,FALSE
CCNA2,1258.72,1096.98,1223.77,997.979,1138.21,1229.26,1603.62,1536.16,1367.23,1505.19,1510.75,1229.66,FALSE
ARL5A,1056.648333,933.9006667,1026.746667,963.394,949.9466667,975.1483333,1578.118667,1456.760667,1876.472,2081.071667,2027.299,1826.728333,FALSE
RAB40C,858.538,659.008,569.039,753.293,728.927,692.456,1040.65,903.503,725.181,815.746,672.865,590.575,FALSE
SLC34A2,100.1276,104.922,107.466,103.9993,99.5005,105.8255,106.829,112.6065,106.5475,114.89,107.454,112.4645,FALSE
FABP5P3,101.385,104.742,98.5474,92.8418,101.977,106.371,90.1809,95.2358,90.3268,101.755,92.7276,97.8173,FALSE
CCL24,99.3359,92.4638,93.7091,99.95,95.5673,96.3864,90.9926,98.2219,99.8213,94.747,102.773,93.5532,FALSE
GJA3,105.4375,97.99675,109.68105,125.6672,110.6797,128.302,98.9144,93.5776,96.26615,93.3398,99.7785,97.9526,FALSE
TMC2,92.3239,110.943,113.258,106.548,105.202,100.574,99.2361,102.489,108.371,111.496,104.352,101.377,FALSE
PRICKLE1,131.31105,140.2404,160.53315,129.4225,146.675,166.788,362.78415,320.73805,270.7179,394.45485,381.658,338.716,FALSE
APAF1,284.1165,278.589,229.5715,214.717,207.853,220.176,180.89855,167.13935,207.762,168.104,201.7248,205.4665,TRUE
RHOT2,218.308,306.822,258.875,251.623,259.602,257.17,255.375,227.217,223.058,216.587,219.739,206.327,FALSE
IPP,237.479,258.318,225.673,260.821,279.227,230.752,158.561,145.1,135.554,146.912,164.072,185.156,FALSE
OR2M4,96.2935,92.0641,92.3309,99.9815,109.677,99.035,96.9371,102.615,104.469,95.295,106.3,95.9853,FALSE
BTBD8,96.6142,96.7649,105.3725,98.7899,99.9998,100.46085,100.45335,101.5705,104.674,106.8225,104.411,96.202,FALSE
CD180,99.7579,99.1798,107.682,116.721,104.797,97.5279,104.583,108.918,103.32,102.558,101.251,125.339,FALSE
NFATC3,116.6923,121.0465,110.4502,111.737,119.70525,115.6376,114.839,107.34725,112.15175,110.2625,107.807,114.40025,FALSE
PLXNB1,117.834,139.611,136.193,143.745,139.798,139.872,197.278,171.754,152.502,214.727,200.554,160.34,FALSE
IL10,1233.3016,1293.85285,1595.36825,1409.09725,1233.2049,1310.042,1358.8037,1108.47135,1637.403,1308.4611,1252.9853,1430.8167,TRUE
MBNL3,94.8872,94.62795,99.259875,98.3899,103.322725,98.306625,211.23635,178.71325,212.635875,255.5085,237.913225,229.6555,FALSE
F10,94.0994,93.6346,94.8476,102.138,101.502,98.9583,92.891,96.3733,97.7673,98.5183,99.2893,103.559,FALSE
ZDHHC22,105.555,103.757,103.355,105.119,119.697,102.372,101.187,101.189,101.435,101.614,105.286,100.719,FALSE
POMC,97.66515,95.76995,101.5267,102.47105,101.5109,102.9825,101.558,103.0521,93.7897,99.27695,96.7137,93.092,FALSE
ARAP2,111.122,102.8655,102.67595,103.481,100.3931,108.4123,143.041,140.248,152.0975,146.1955,147.981,139.724,FALSE
TTC7B,113.198,117.896,112.636,100.019,101.679,111.773,106.756,96.7561,93.5,104.609,106.537,103.803,FALSE
SNAPC1,197.325,196.7305,194.7215,225.633,210.158,206.8375,224.876,216.7555,235.8835,218.8975,222.099,254.3815,FALSE
TBC1D3F,114.4165,108.7547,105.08715,111.5763,114.4884,111.5175,108.75535,115.006,107.404,114.4645,111.24705,105.6325,FALSE
TSPAN8,104.334,103.08,103.067,106.339,102.415,106.038,106.048,92.9861,94.3248,107.892,116.587,99.037,FALSE
RAB3C,94.3241,105.048,96.8058,91.4889,90.9655,96.2837,92.6778,97.4066,99.6837,94.6618,108.917,96.5838,FALSE
RAPGEFL1,117.237,134.719,121.471,171.649,153.24,147.93,133.025,117.998,139.872,136.235,140.879,136.369,FALSE
ADAMTS4,169.941,109.346,126.435,148.414,152.386,118.735,124.582,128.607,146.566,126.803,124.574,104.167,FALSE
IRF9,799.075,656.393,736.753,1008.76,1137.18,990.606,1036.96,1242.1,955.758,925.312,1011.98,974.305,FALSE
CDCA7L,163.667,159.297,160.265,147.084,145.845,159.615,454.863,479.197,368.07,390.532,405.777,386.213,FALSE
KIDINS220,459.637,614.039,433.658,578.415,622.125,571.112,469.866,485.44,495.617,686.94,630.926,661.195,FALSE
CCL18,101.902,99.9452,92.5618,95.7465,104.495,98.2995,101.454,96.0221,100.331,99.3282,94.4021,115.898,FALSE
OR6K6,109.742,101.146,92.6499,102.442,94.4598,91.5524,98.1112,93.5062,92.863,98.2928,97.4972,95.4418,FALSE
MAPKAPK2,171.477,195.75835,201.9698,180.9266,178.693,183.29585,211.78845,222.50515,228.4918,209.0645,203.89005,190.44445,TRUE
ZNF302,240.1604,284.5006667,297.5649667,430.296,396.288,425.0539,465.5916667,440.3949,486.6379,511.107,464.7579,565.184,FALSE
CPNE7,101.28116,97.44482,97.41454,103.7966,100.81266,100.32058,99.31004,98.39322,97.3256,94.19068,95.6113,99.17502,FALSE
HIKESHI,366.1415,373.6205,370.0395,377.2995,339.484,351.5695,673.0755,756.635,844.917,710.548,708.3285,776.1885,FALSE
AP2S1,7540.645,5947.87,7063.615,7808.88,8088.94,7451.65,6924.96,7547.29,7342.925,7087.115,7347.57,6927.98,FALSE
HSPBP1,155.136,154.035,157.9135,142.4975,162.2175,148.9555,181.924,221.963,170.3685,174.714,163.7135,160.392,FALSE
NOL3,244.0425,218.7585,227.5735,200.9475,208.7995,233.146,242.958,224.1095,243.89,240.4475,234.987,204.9525,TRUE
IKZF1,88.5801,106.882,89.5372,93.1386,91.7314,103.597,98.7801,114.819,109.074,96.858,99.9902,107.345,FALSE
PHKA1,118.115,108.18,117.494,111.645,104.681,112.156,126.543,124.771,136.393,128.502,141.449,126.18,FALSE
RPS3,8492.49,6047.33,8860.45,5496.14,6080.76,6587.52,15722.2,13927.5,13124.3,13124.3,11941.6,9863.09,TRUE
FCGR1B,103.5215,92.62755,95.1189,101.2505,100.7985,100.02015,95.2993,101.08945,100.198,100.1742,97.5388,99.2132,FALSE
TFE3,132.2,165.205,155.498,150.951,153.522,152.223,133.073,147.827,147.955,139.054,130.238,134.635,FALSE
RAP1B,280.347,266.1785,254.509,269.865,229.495,312.5585,185.3495,208.07435,189.8525,169.3095,160.0705,174.5755,FALSE
HSPH1,7252.61,6194.67,8254.29,5549.02,5470.92,7035.94,4252.86,3872.41,4411.46,2871.28,2583.78,3534.41,FALSE
ZSWIM7,175.587,163.443,165.94,215.696,211.718,239.763,173.073,165.389,162.626,170.371,171.632,162.383,FALSE
DOCK5,162.288,148.558,148.119,138.826,152.083,192.972,166.38,183.507,157.516,208.897,175.78,164.839,FALSE
ONECUT1,93.28805,98.79245,97.7878,100.78415,93.9541,99.51045,96.44615,99.3955,95.26925,91.87215,97.50055,94.7626,FALSE
OR4F17,103.625,93.5011,99.109,87.4887,96.677,109.794,105.271,103.54,91.1014,95.448,99.4834,89.8155,FALSE
CEBPE,97.9187,91.7444,92.8375,100.928,91.0378,103.434,93.5333,101.145,95.0114,106.789,96.996,89.3238,FALSE
PDCD2L,265.971,318.331,355.543,230.172,214.018,249.442,1026.79,1093.01,821.869,890.666,861.392,890.884,FALSE
PIK3C2B,124.326,137.044,123.809,154.488,159.588,161.338,189.985,180.814,188.21,229.221,234.696,209.408,FALSE
GOSR2,255.8933333,215.9102333,230.76,177.9446667,193.4463333,198.87,181.5203333,194.5086667,161.2467667,174.0276667,191.0916667,153.7536,FALSE
SCART1,98.18758,100.59534,103.21158,98.50472,98.7111,96.97422,96.20252,92.89148,99.67488,92.50132,97.7102,97.70184,FALSE
MTG2,118.857,111.397,107.117,116.836,117.912,118.224,116.731,105.726,118.703,115.604,113.458,125.73,FALSE
ADCY7,117.363,115.547,124.771,125.215,121.867,104.928,137.217,145.685,131.105,149.39,150.645,165.807,FALSE
COBL,93.7881,96.4526,110.504,94.8625,101.045,95.8684,101.146,94.4672,100.477,98.4664,102.912,102.819,FALSE
PCDHAC1,96.99315,99.83,98.284,97.19005,96.16835,96.81685,93.6038,96.65975,94.81145,96.15625,93.3923,106.5475,FALSE
ARL14,93.0426,93.5449,92.0193,95.4205,90.7452,89.0966,127.456,132.648,122.976,114.369,128.903,158.947,FALSE
SSTR1,107.1405,105.5755,108.5775,111.52065,101.16475,105.1343,114.0525,111.229,113.4355,105.0185,105.5995,106.8965,FALSE
RNF5,169.0503,174.3615,189.078,196.5849,193.873,192.6295,167.4155,169.7035,171.86395,176.7015,168.2985,151.19795,FALSE
NOP56,2195.386667,2581.136667,2548.056667,1716.535,1866.879667,2258.276667,2538.11,2714.21,2655.793333,2162.236667,2498.266667,2315.173333,FALSE
NUCB1,4139.48,4102.65,3869.82,6014.31,5393.85,5654.34,1790.93,1553.89,1327.86,2217.38,1928.67,2224.05,FALSE
ZSCAN30,109.716,110.274,106.402,124.106,118.233,107.437,106.455,100.448,100.234,96.0501,96.9925,102.767,FALSE
TPK1,198.2115,192.092,204.172,209.0205,223.863,196.9905,172.946,143.304,172.7485,212.7215,197.499,200.895,FALSE
TPM1,1668.0165,1416.3865,1591.5955,2336.861,2681.32375,3324.7565,2901.95225,2834.3825,2244.66075,2994.8105,3248.17975,2145.632,FALSE
ACSF3,95.3359,98.5265,95.9858,91.963,105.932,92.9568,107.572,119.313,94.7653,101.157,98.8018,101.037,FALSE
TSPAN6,221.99,214.014,247.6395,314.5,309.8365,319.325,743.514,713.213,772.975,1024.731,1105.2945,1144.931,FALSE
CLINT1,1643.61,1755.31,1560.85,1440.85,1700.38,1583.14,1769.05,2121.91,1994.78,1997.62,2007.24,1747.04,FALSE
HCN4,110.1781,108.2435,112.9214,115.8898,117.0598,117.521,111.67375,118.999,112.1523,122.8056,121.00945,122.738,FALSE
SCUBE1,96.3446,102.18,101.938,99.1717,106.576,100.531,93.2322,101.255,96.4402,93.8953,99.6285,108.819,FALSE
H2AFV,216.342,212.284,195.294,195.457,218.266,195.686,193.88,164.924,224.729,192.754,210.961,260.894,FALSE
HHEX,258.614,262.401,250.644,265.201,214.231,188.486,158.415,147.209,199.293,146.921,154.136,163.514,FALSE
LRRC8D,345.416,334.265,386.055,394.802,403.402,372.813,509.083,554.756,430.443,468.819,400.257,436.339,FALSE
ITGAM,96.2518,100.284,96.7384,102.151,101.638,92.9462,97.7773,107.605,107.804,105.74,112.979,102.088,FALSE
SELPLG,97.8437,97.3933,90.7927,99.8249,97.8745,95.5329,97.2182,88.9052,99.4932,104.54,96.8684,109.758,FALSE
CORIN,95.6675,93.5181,90.6059,95.612,97.9851,96.7384,95.1843,91.2226,97.5831,102.559,87.1317,99.0528,FALSE
SLITRK5,268.854,211.895,260.791,446.293,414.942,373.508,126.435,110.692,109.098,105.099,105.012,115.435,FALSE
PDCD6IP,200.89445,226.90225,238.16435,240.71615,277.2936,260.18335,164.5685,148.2374,156.9811,169.7297,166.50285,157.5805,TRUE
ACTR3B,111.576575,113.412175,118.883625,103.611425,105.371225,108.80225,113.569175,114.778175,121.383925,118.03715,113.73235,116.189125,FALSE
TMEM100,106.342,92.9838,95.0624,100.249,99.8904,89.1003,105.688,100.189,109.159,107.205,106.53,106.461,FALSE
COPG2,293.09,350.043,267.36,269.376,282.19,182.403,413.385,415.871,285.979,309.456,248.854,187.448,FALSE
RERGL,96.4617,102.825,94.5355,102.344,103.245,94.7051,95.6259,100.105,98.5055,98.1638,104.992,106.645,FALSE
SLC25A29,153.453,154.791,149.4775,176.452,174.1185,161.461,149.841,154.825,142.244,142.637,150.761,153.5675,FALSE
SULF1,99.8445,97.3135,94.3557,100.682,97.4613,100.791,100.96,97.5448,98.2767,100.979,103.344,99.0079,TRUE
MRPL52,997.539,952.466,874.694,742.74,677.223,748.288,689.69,696.329,710.17,485.386,432.125,556.733,FALSE
GJC3,109.049,101.445,98.1851,107.918,111.586,110.621,118.022,116.145,108.269,113.654,117.784,112.636,FALSE
SLC6A12,95.7313,88.7112,102.709,103.12,102.157,101.203,108.423,94.399,102.772,98.3357,96.4251,99.7701,FALSE
